id_emprestimo,codigo_barras,data_renovacao,data_emprestimo,data_devolucao,matricula_ou_siape,tipo_vinculo_usuario
2962687,2018007697,2020/01/18 16:03:06.971000000,2020/01/03 10:39:46.339000000,2020/02/03 08:07:32.000000000,20180121260.0,ALUNO DE GRADUAÇÃO
2962688,2015008950,2020/01/20 11:56:16.274000000,2020/01/03 10:42:47.975000000,2020/01/27 09:47:08.000000000,20150112411.0,ALUNO DE GRADUAÇÃO
2962689,2016033417,2020/01/19 15:45:09.976000000,2020/01/03 10:42:58.525000000,2020/02/04 13:49:33.000000000,2014087760.0,ALUNO DE GRADUAÇÃO
2962690,2018008185,,2020/01/03 10:42:58.575000000,2020/01/07 08:19:57.000000000,2014087760.0,ALUNO DE GRADUAÇÃO
2962691,2018008238,,2020/01/03 10:42:58.626000000,2020/01/07 08:19:17.000000000,2014087760.0,ALUNO DE GRADUAÇÃO
2962692,2018008271,,2020/01/03 10:42:58.671000000,2020/01/07 08:20:24.000000000,2014087760.0,ALUNO DE GRADUAÇÃO
2962693,2011021938,,2020/01/03 11:17:45.440000000,2020/01/27 14:54:09.000000000,20170049674.0,ALUNO DE GRADUAÇÃO
2962694,2017026096,,2020/01/03 11:17:45.473000000,2020/01/27 14:54:19.000000000,20170049674.0,ALUNO DE GRADUAÇÃO
2962695,L174826,2020/02/02 18:17:15.468000000,2020/01/03 12:41:11.958000000,2020/02/03 10:05:34.000000000,20151029356.0,ALUNO DE PÓS-GRADUAÇÃO
2962696,2006033847,2020/02/02 18:17:15.444000000,2020/01/03 12:41:12.016000000,2020/02/03 10:04:30.000000000,20151029356.0,ALUNO DE PÓS-GRADUAÇÃO
2962697,2010013511,2020/02/02 18:17:15.422000000,2020/01/03 12:41:12.055000000,2020/02/03 10:05:16.000000000,20151029356.0,ALUNO DE PÓS-GRADUAÇÃO
2962698,2015008090,2020/02/02 18:17:15.395000000,2020/01/03 12:41:12.094000000,2020/02/03 10:05:23.000000000,20151029356.0,ALUNO DE PÓS-GRADUAÇÃO
2962699,2015005862,,2020/01/03 12:42:07.496000000,2020/01/07 08:56:03.000000000,198690057.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2962700,2009021519,2020/01/20 10:03:05.025000000,2020/01/03 12:56:52.581000000,2020/02/04 12:44:11.000000000,20180114785.0,ALUNO DE GRADUAÇÃO
2962701,2011039500,2020/01/20 10:03:04.997000000,2020/01/03 12:56:52.612000000,2020/02/04 12:44:35.000000000,20180114785.0,ALUNO DE GRADUAÇÃO
2962702,2016012921,,2020/01/03 12:56:52.641000000,2020/01/20 12:19:38.000000000,20180114785.0,ALUNO DE GRADUAÇÃO
2962703,2015007344,,2020/01/03 13:07:48.574000000,2020/01/03 16:40:59.000000000,198718784.0,DOCENTE
2962704,2015007345,,2020/01/03 13:07:48.604000000,2020/01/03 16:38:53.000000000,198718784.0,DOCENTE
2962705,2015007346,,2020/01/03 13:07:48.634000000,2020/01/03 16:39:19.000000000,198718784.0,DOCENTE
2962706,2015007347,,2020/01/03 13:07:48.665000000,2020/01/03 16:39:40.000000000,198718784.0,DOCENTE
2962707,2015007106,2020/02/02 22:02:29.764000000,2020/01/03 13:17:36.767000000,2020/03/02 07:51:43.000000000,20191020981.0,ALUNO DE PÓS-GRADUAÇÃO
2962708,2018006533,,2020/01/03 13:17:36.799000000,2020/01/27 09:00:59.000000000,20191020981.0,ALUNO DE PÓS-GRADUAÇÃO
2962709,2008012630,,2020/01/03 13:30:57.245000000,2020/01/31 10:03:08.000000000,20191021755.0,ALUNO DE PÓS-GRADUAÇÃO
2962710,2008015174,,2020/01/03 13:30:57.297000000,2020/01/31 10:03:29.000000000,20191021755.0,ALUNO DE PÓS-GRADUAÇÃO
2962711,L192477,2020/01/20 07:45:26.400000000,2020/01/03 13:37:40.386000000,2020/01/23 08:05:53.000000000,198623384.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2962712,2018027687,2020/01/20 07:45:26.452000000,2020/01/03 13:37:40.418000000,2020/01/23 08:06:07.000000000,198623384.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2962713,2012041356,2020/01/20 10:41:19.818000000,2020/01/03 14:24:09.734000000,2020/02/11 13:58:05.000000000,2016009619.0,ALUNO DE GRADUAÇÃO
2962714,2017041781,2020/01/20 10:41:19.793000000,2020/01/03 14:24:09.768000000,2020/02/11 13:58:11.000000000,2016009619.0,ALUNO DE GRADUAÇÃO
2962715,2011072797,2020/01/20 09:36:07.732000000,2020/01/03 14:57:43.298000000,2020/02/04 16:25:34.000000000,20170089034.0,ALUNO DE GRADUAÇÃO
2962716,2009040141,,2020/01/03 15:12:14.638000000,2020/01/13 09:03:07.000000000,20190015904.0,ALUNO DE GRADUAÇÃO
2962717,2013091376,,2020/01/03 15:12:14.679000000,2020/01/07 09:30:57.000000000,20190015904.0,ALUNO DE GRADUAÇÃO
2962718,2011061523,2020/01/31 07:33:28.736000000,2020/01/03 15:17:14.577000000,2020/03/10 15:12:18.000000000,20160141050.0,ALUNO DE GRADUAÇÃO
2962719,2011047005,2020/01/31 07:33:28.708000000,2020/01/03 15:17:14.623000000,2020/03/10 15:12:03.000000000,20160141050.0,ALUNO DE GRADUAÇÃO
2962720,2006025007,,2020/01/03 15:22:00.181000000,2020/02/19 11:36:34.000000000,2016064960.0,ALUNO DE GRADUAÇÃO
2962721,L197808,2020/02/03 12:22:01.144000000,2020/01/03 15:24:09.784000000,2020/02/27 13:14:24.000000000,20181033055.0,ALUNO DE PÓS-GRADUAÇÃO
2962722,2012058159,2020/02/03 12:22:01.121000000,2020/01/03 15:24:09.818000000,2020/02/27 13:14:47.000000000,20181033055.0,ALUNO DE PÓS-GRADUAÇÃO
2962723,2014000891,2020/02/03 12:22:01.095000000,2020/01/03 15:24:09.851000000,2020/02/27 13:14:35.000000000,20181033055.0,ALUNO DE PÓS-GRADUAÇÃO
2962724,2014049705,,2020/01/03 15:27:16.633000000,2020/01/24 15:43:02.000000000,2014060283.0,ALUNO DE GRADUAÇÃO
2962725,2015005815,2020/01/30 16:57:22.857000000,2020/01/03 15:27:16.678000000,2020/02/17 18:39:59.000000000,2014060283.0,ALUNO DE GRADUAÇÃO
2962726,2015033230,,2020/01/03 15:28:59.489000000,2020/01/28 12:14:57.000000000,20181004993.0,ALUNO DE PÓS-GRADUAÇÃO
2962727,2014057108,,2020/01/03 15:49:19.313000000,2020/01/16 16:42:06.000000000,20170045479.0,ALUNO DE GRADUAÇÃO
2962728,2011042534,2020/01/20 23:33:54.981000000,2020/01/03 15:53:55.716000000,2020/02/04 07:46:09.000000000,20160142192.0,ALUNO DE GRADUAÇÃO
2962729,2019025860,2020/01/19 07:58:29.504000000,2020/01/03 16:00:36.204000000,2020/02/03 15:08:28.000000000,3154518.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2962730,L201805,2020/02/03 18:45:53.082000000,2020/01/03 16:02:10.815000000,2020/03/03 16:55:25.000000000,1658061.0,DOCENTE
2962731,2008026570,2020/02/03 18:45:53.059000000,2020/01/03 16:02:10.845000000,2020/03/03 16:55:15.000000000,1658061.0,DOCENTE
2962732,2011046983,2020/02/03 18:45:53.038000000,2020/01/03 16:02:10.875000000,2020/03/03 16:54:54.000000000,1658061.0,DOCENTE
2962733,2011047014,2020/02/03 18:45:53.013000000,2020/01/03 16:02:10.905000000,2020/03/03 16:55:02.000000000,1658061.0,DOCENTE
2962734,2014000949,2020/02/03 18:45:52.983000000,2020/01/03 16:02:10.945000000,2020/03/03 16:55:09.000000000,1658061.0,DOCENTE
2962735,L201645,,2020/01/03 16:05:29.420000000,2020/03/09 20:49:24.000000000,2321499.0,DOCENTE
2962736,2012007653,,2020/01/03 16:05:29.451000000,2020/02/13 13:05:07.000000000,2321499.0,DOCENTE
2962737,2012007649,,2020/01/03 16:05:29.479000000,2020/03/09 20:49:13.000000000,2321499.0,DOCENTE
2962738,L196895,2020/02/03 08:30:22.272000000,2020/01/03 16:13:41.794000000,2020/03/02 14:11:18.000000000,3242299.0,DOCENTE
2962739,2009061102,2020/02/03 08:30:22.248000000,2020/01/03 16:13:41.827000000,2020/03/02 14:11:48.000000000,3242299.0,DOCENTE
2962740,2015029266,2020/02/03 08:30:22.226000000,2020/01/03 16:13:41.861000000,2020/03/02 14:11:39.000000000,3242299.0,DOCENTE
2962741,2018013648,2020/02/03 08:30:22.201000000,2020/01/03 16:13:41.894000000,2020/03/02 14:11:30.000000000,3242299.0,DOCENTE
2962742,2009004428,,2020/01/03 16:16:39.504000000,2020/01/28 17:02:05.000000000,20170114164.0,ALUNO DE GRADUAÇÃO
2962743,2011001532,,2020/01/03 16:16:39.552000000,2020/01/28 17:02:23.000000000,20170114164.0,ALUNO DE GRADUAÇÃO
2962744,2010047935,,2020/01/03 16:22:02.214000000,2020/01/27 14:10:22.000000000,20170040454.0,ALUNO DE GRADUAÇÃO
2962745,2010065262,2020/01/20 08:02:26.895000000,2020/01/03 16:29:58.851000000,2020/02/04 18:30:40.000000000,20190058376.0,ALUNO DE GRADUAÇÃO
2962746,2013031584,2020/01/20 08:02:26.874000000,2020/01/03 16:29:58.888000000,2020/02/04 18:31:16.000000000,20190058376.0,ALUNO DE GRADUAÇÃO
2962747,2014015496,2020/01/20 08:02:26.848000000,2020/01/03 16:29:58.922000000,2020/02/04 18:31:00.000000000,20190058376.0,ALUNO DE GRADUAÇÃO
2962748,2008031104,,2020/01/03 16:46:27.624000000,2021/08/09 11:38:28.000000000,20181026337.0,ALUNO DE PÓS-GRADUAÇÃO
2962749,2014073617,,2020/01/03 16:46:27.651000000,2021/08/09 11:38:11.000000000,20181026337.0,ALUNO DE PÓS-GRADUAÇÃO
2962750,2014073998,,2020/01/03 16:46:27.675000000,2021/08/09 11:38:43.000000000,20181026337.0,ALUNO DE PÓS-GRADUAÇÃO
2962751,2009044940,2020/01/20 15:20:19.529000000,2020/01/03 16:54:20.387000000,2020/02/04 16:12:47.000000000,199213007.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2962752,2015031250,,2020/01/03 17:03:22.243000000,2020/01/27 11:17:52.000000000,1757408.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2962753,2017031819,,2020/01/03 17:20:29.500000000,2020/01/17 14:40:24.000000000,198725705.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2962754,2018012719,2020/01/20 07:42:00.133000000,2020/01/03 17:20:29.527000000,2020/01/24 15:05:51.000000000,198725705.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2962755,L203080,,2020/01/03 17:27:57.955000000,2020/06/23 13:20:54.000000000,1764898.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2962756,2018007116,,2020/01/03 17:31:38.062000000,2020/01/22 15:19:42.000000000,20180150979.0,ALUNO DE GRADUAÇÃO
2962757,2018007028,,2020/01/03 17:31:38.108000000,2020/01/22 15:19:50.000000000,20180150979.0,ALUNO DE GRADUAÇÃO
2962758,2011011864,2020/02/01 09:45:07.500000000,2020/01/03 17:38:19.030000000,2020/03/19 13:54:53.000000000,20191000254.0,ALUNO DE PÓS-GRADUAÇÃO
2962759,2014052851,2020/01/13 07:39:13.972000000,2020/01/03 17:46:20.197000000,2020/02/28 08:50:36.000000000,20193013500.0,ALUNO MÉDIO/TÉCNICO
2962760,2009026665,,2020/01/03 17:52:42.689000000,2020/02/03 13:38:21.000000000,3154571.0,DOCENTE
2962761,L153720,,2020/01/03 17:57:31.393000000,2020/01/20 17:07:15.000000000,2016060587.0,ALUNO DE GRADUAÇÃO
2962762,2017032032,,2020/01/03 18:22:56.055000000,2020/01/14 18:26:22.000000000,20190137827.0,ALUNO DE GRADUAÇÃO
2962763,2009058087,2020/01/19 14:33:07.145000000,2020/01/03 18:24:17.402000000,2020/02/03 17:31:03.000000000,2016092464.0,ALUNO DE GRADUAÇÃO
2962764,2012032930,2020/01/19 14:33:07.118000000,2020/01/03 18:24:17.439000000,2020/02/03 17:31:49.000000000,2016092464.0,ALUNO DE GRADUAÇÃO
2962765,2006041220,,2020/01/03 18:53:23.027000000,2020/01/20 15:12:23.000000000,20161016511.0,ALUNO DE PÓS-GRADUAÇÃO
2962766,2013005625,,2020/01/03 18:53:23.058000000,2020/01/17 11:02:33.000000000,20161016511.0,ALUNO DE PÓS-GRADUAÇÃO
2962767,2015031246,2020/01/20 02:38:04.621000000,2020/01/03 19:07:24.296000000,2020/02/04 18:57:32.000000000,1044680.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2962768,2018009060,2020/01/20 02:38:04.600000000,2020/01/03 19:07:24.327000000,2020/02/04 18:57:43.000000000,1044680.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2962769,2017036501,2020/01/20 02:38:04.574000000,2020/01/03 19:07:24.358000000,2020/02/04 18:57:38.000000000,1044680.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2962770,2013070681,,2020/01/06 08:06:02.392000000,2020/01/06 08:08:56.000000000,2015064385.0,ALUNO DE GRADUAÇÃO
2962771,2010049606,,2020/01/06 09:39:51.422000000,2020/01/21 08:57:36.000000000,20170080979.0,ALUNO DE GRADUAÇÃO
2962772,2009052700,2020/01/21 00:32:32.975000000,2020/01/06 09:48:15.179000000,2021/05/13 14:02:04.000000000,20170146542.0,ALUNO DE GRADUAÇÃO
2962773,2013081417,2020/02/05 01:17:06.695000000,2020/01/06 14:55:48.174000000,2020/03/06 10:33:00.000000000,3058316.0,DOCENTE
2962774,2013076320,2020/02/05 01:17:06.667000000,2020/01/06 14:55:48.280000000,2020/03/06 10:33:22.000000000,3058316.0,DOCENTE
2962775,2011036091,2020/01/21 11:51:42.036000000,2020/01/06 14:55:59.077000000,2020/01/29 13:59:13.000000000,20190077273.0,ALUNO DE GRADUAÇÃO
2962776,2013093821,,2020/01/06 15:00:42.540000000,2020/01/28 15:16:27.000000000,20170079870.0,ALUNO DE GRADUAÇÃO
2962777,2015023521,2020/01/29 13:35:54.899000000,2020/01/06 15:11:05.923000000,2020/02/18 21:04:40.000000000,20190077273.0,ALUNO DE GRADUAÇÃO
2962778,2018001713,,2020/01/06 15:46:03.611000000,2020/01/08 15:21:22.000000000,1728614.0,SERVIDOR TÉCNICO-ADMINISTRATIVO
2962779,2014062691,2020/01/21 18:29:32.038000000,2020/01/06 16:04:22.987000000,2020/02/05 15:07:42.000000000,20180114702.0,ALUNO DE GRADUAÇÃO
2962780,2016010760,2020/01/21 18:29:32.018000000,2020/01/06 16:04:23.128000000,2020/01/29 16:50:33.000000000,20180114702.0,ALUNO DE GRADUAÇÃO
2962781,2017020283,2020/01/21 18:29:31.996000000,2020/01/06 16:04:23.176000000,2020/01/24 15:30:43.000000000,20180114702.0,ALUNO DE GRADUAÇÃO
2962782,2012020157,2020/02/05 10:55:50.564000000,2020/01/06 16:29:30.281000000,2020/03/05 13:40:15.000000000,20191017144.0,ALUNO DE PÓS-GRADUAÇÃO
2962783,2013080700,2020/02/05 10:55:50.542000000,2020/01/06 16:29:30.332000000,2020/03/05 13:39:59.000000000,20191017144.0,ALUNO DE PÓS-GRADUAÇÃO
2962784,2014057687,2020/02/05 10:55:50.521000000,2020/01/06 16:29:30.380000000,2020/03/05 13:40:04.000000000,20191017144.0,ALUNO DE PÓS-GRADUAÇÃO
2962785,2016025690,2020/02/05 10:55:50.498000000,2020/01/06 16:29:30.431000000,2020/03/05 13:40:08.000000000,20191017144.0,ALUNO DE PÓS-GRADUAÇÃO
2962786,L147130,2020/01/20 10:27:42.196000000,2020/01/07 07:34:01.100000000,2020/03/03 10:53:24.000000000,20170136850.0,ALUNO DE GRADUAÇÃO
2962787,2012031595,,2020/01/07 08:29:03.129000000,2020/01/09 14:06:09.000000000,20190149695.0,ALUNO DE GRADUAÇÃO
2962788,2013070523,,2020/01/07 08:32:39.967000000,2020/01/08 11:40:11.000000000,2490570.0,DOCENTE
2962789,2015007335,,2020/01/07 08:32:40.034000000,2020/01/08 11:39:52.000000000,2490570.0,DOCENTE
2962790,2015038579,,2020/01/07 08:32:40.074000000,2020/01/08 11:40:43.000000000,2490570.0,DOCENTE
2962791,2009063078,,2020/01/07 08:47:31.157000000,2020/02/18 18:17:54.000000000,3142097.0,DOCENTE
2962792,2010049654,,2020/01/07 08:47:31.193000000,2020/02/18 18:18:04.000000000,3142097.0,DOCENTE
2962793,2012037986,2020/01/31 21:32:27.958000000,2020/01/07 08:48:22.157000000,2020/02/27 10:50:38.000000000,20190022856.0,ALUNO DE GRADUAÇÃO
2962794,2006035277,2020/02/04 11:28:41.849000000,2020/01/07 08:48:36.381000000,2020/03/04 10:58:09.000000000,1875037.0,DOCENTE
2962795,2006031954,2020/02/04 11:28:41.825000000,2020/01/07 08:48:36.418000000,2020/03/04 10:58:14.000000000,1875037.0,DOCENTE
2962796,2010033822,2020/02/02 17:36:13.150000000,2020/01/07 08:54:59.866000000,2020/06/08 11:40:13.000000000,20191001690.0,ALUNO DE PÓS-GRADUAÇÃO
2962797,2012051212,2020/02/02 17:36:13.123000000,2020/01/07 08:54:59.920000000,2020/06/08 11:39:18.000000000,20191001690.0,ALUNO DE PÓS-GRADUAÇÃO
2962798,2009040611,2020/02/04 10:58:03.384000000,2020/01/07 09:08:18.800000000,2020/03/09 10:29:04.000000000,20181023095.0,ALUNO DE PÓS-GRADUAÇÃO
2962799,L198793,2020/02/04 15:09:31.799000000,2020/01/07 09:16:25.984000000,2020/03/04 11:53:40.000000000,1805318.0,DOCENTE
2962800,L114122,2020/02/04 15:09:31.779000000,2020/01/07 09:16:26.019000000,2020/03/04 11:53:36.000000000,1805318.0,DOCENTE
2962801,L005475,2020/02/04 15:09:31.758000000,2020/01/07 09:16:26.053000000,2020/03/04 11:53:26.000000000,1805318.0,DOCENTE
2962802,L184121,2020/02/04 15:09:31.737000000,2020/01/07 09:16:26.091000000,2020/03/04 11:53:21.000000000,1805318.0,DOCENTE
2962803,L184119,2020/02/04 15:09:31.712000000,2020/01/07 09:16:26.131000000,2020/03/04 11:53:31.000000000,1805318.0,DOCENTE
2962804,2016031675,2020/01/20 10:37:18.636000000,2020/01/07 09:35:31.980000000,2020/02/04 13:24:19.000000000,20180079354.0,ALUNO DE GRADUAÇÃO
2962805,2016035320,2020/01/21 08:28:20.936000000,2020/01/07 09:42:47.615000000,2020/02/04 14:32:13.000000000,20180028195.0,ALUNO DE GRADUAÇÃO
2962806,2018006541,2020/01/21 08:28:20.912000000,2020/01/07 09:42:47.643000000,2020/02/04 14:32:18.000000000,20180028195.0,ALUNO DE GRADUAÇÃO
2962807,L200957,2020/01/22 21:45:59.357000000,2020/01/07 09:45:21.086000000,2020/02/05 13:56:41.000000000,20190002989.0,ALUNO DE GRADUAÇÃO
2962808,2007006335,2020/01/22 21:45:59.335000000,2020/01/07 09:45:21.117000000,2020/02/05 13:57:20.000000000,20190002989.0,ALUNO DE GRADUAÇÃO
2962809,2015023551,2020/01/22 21:45:59.310000000,2020/01/07 09:45:21.147000000,2020/02/05 13:56:30.000000000,20190002989.0,ALUNO DE GRADUAÇÃO
2962810,2017033635,,2020/01/07 09:49:25.362000000,2020/01/15 09:12:45.000000000,20180123069.0,ALUNO DE GRADUAÇÃO
2962811,2008050969,,2020/01/07 10:01:15.215000000,2020/01/14 16:04:06.000000000,1995136.0,DOCENTE
2962812,2012007580,,2020/01/07 10:01:15.243000000,2020/01/14 16:03:40.000000000,1995136.0,DOCENTE
2962813,2012031593,,2020/01/07 10:01:15.272000000,2020/01/14 16:03:59.000000000,1995136.0,DOCENTE
2962814,2018012528,,2020/01/07 10:01:15.301000000,2020/01/22 10:42:50.000000000,1995136.0,DOCENTE
2962815,2014069545,,2020/01/07 10:01:15.331000000,2020/02/05 09:29:03.000000000,1995136.0,DOCENTE
2962816,2006033581,,2020/01/07 10:07:47.894000000,2020/01/08 08:06:36.000000000,20180022656.0,ALUNO DE GRADUAÇÃO
2962817,2014006401,2020/01/22 11:26:03.470000000,2020/01/07 10:14:51.395000000,2020/02/06 10:33:03.000000000,20190149292.0,ALUNO DE GRADUAÇÃO
2962818,2008047228,,2020/01/07 10:17:22.646000000,2020/01/21 09:55:23.000000000,20170147951.0,ALUNO DE GRADUAÇÃO
2962819,2017020240,,2020/01/07 10:21:03.226000000,2020/01/16 09:58:34.000000000,20190054279.0,ALUNO DE GRADUAÇÃO
2962820,2017020238,,2020/01/07 10:22:43.161000000,2020/01/21 08:09:10.000000000,20190057898.0,ALUNO DE GRADUAÇÃO
2962821,L006581,,2020/01/07 10:29:24.997000000,2020/01/22 11:32:41.000000000,20191007630.0,ALUNO DE PÓS-GRADUAÇÃO
2962822,2011078055,,2020/01/07 10:29:25.030000000,2020/01/22 11:33:32.000000000,20191007630.0,ALUNO DE PÓS-GRADUAÇÃO
2962823,2015003564,,2020/01/07 10:29:25.060000000,2020/01/22 11:32:56.000000000,20191007630.0,ALUNO DE PÓS-GRADUAÇÃO
2962824,2018002571,,2020/01/07 10:29:25.089000000,2020/01/22 11:32:48.000000000,20191007630.0,ALUNO DE PÓS-GRADUAÇÃO
2962825,2014078497,,2020/01/07 10:35:55.664000000,2020/01/15 15:22:25.000000000,20191020865.0,ALUNO DE PÓS-GRADUAÇÃO
2962826,2015008177,2020/02/06 15:36:24.800000000,2020/01/07 10:35:55.695000000,2020/02/10 09:03:43.000000000,20191020865.0,ALUNO DE PÓS-GRADUAÇÃO
2962827,2017039262,2020/02/06 15:36:24.771000000,2020/01/07 10:35:55.723000000,2020/03/02 10:06:13.000000000,20191020865.0,ALUNO DE PÓS-GRADUAÇÃO
2962828,2010080780,,2020/01/07 10:37:06.083000000,2020/01/29 16:30:35.000000000,20171006958.0,ALUNO DE PÓS-GRADUAÇÃO
2962829,2011025344,,2020/01/07 10:37:06.116000000,2020/01/29 16:30:25.000000000,20171006958.0,ALUNO DE PÓS-GRADUAÇÃO
2962830,2010047929,2020/02/05 10:51:39.283000000,2020/01/07 10:47:20.780000000,2020/03/04 17:06:22.000000000,3139060.0,DOCENTE
2962831,2014055326,2020/02/05 10:51:39.257000000,2020/01/07 10:47:20.807000000,2020/03/04 17:06:10.000000000,3139060.0,DOCENTE
2962832,2014084135,2020/01/20 10:26:25.923000000,2020/01/07 10:51:56.759000000,2020/01/31 10:57:25.000000000,20180133252.0,ALUNO DE GRADUAÇÃO
2962833,2012029599,,2020/01/07 10:53:58.042000000,2020/01/10 10:40:13.000000000,198616205.0,DOCENTE
2962834,2014051472,,2020/01/07 10:53:58.070000000,2020/01/10 10:40:03.000000000,198616205.0,DOCENTE
2962835,2011067556,2020/01/22 14:27:59.440000000,2020/01/07 11:03:36.779000000,2020/03/04 16:35:03.000000000,20190005505.0,ALUNO DE GRADUAÇÃO
2962836,2011067568,2020/01/22 14:27:59.418000000,2020/01/07 11:03:36.807000000,2020/03/04 16:34:58.000000000,20190005505.0,ALUNO DE GRADUAÇÃO
2962837,2016028512,2020/01/22 14:27:59.391000000,2020/01/07 11:03:36.833000000,2020/03/04 16:34:44.000000000,20190005505.0,ALUNO DE GRADUAÇÃO
2962838,2017029945,2020/01/21 23:36:55.213000000,2020/01/07 11:04:09.261000000,2020/02/05 10:11:08.000000000,20170013671.0,ALUNO DE GRADUAÇÃO
2962839,2018008723,2020/01/21 23:36:55.188000000,2020/01/07 11:04:09.311000000,2020/02/05 10:11:01.000000000,20170013671.0,ALUNO DE GRADUAÇÃO
2962840,L149551,2020/01/20 17:26:00.310000000,2020/01/07 11:06:13.366000000,2020/02/04 14:16:48.000000000,20180076951.0,ALUNO DE GRADUAÇÃO
2962841,2009059805,2020/01/20 17:26:00.290000000,2020/01/07 11:06:13.394000000,2020/02/04 14:17:05.000000000,20180076951.0,ALUNO DE GRADUAÇÃO
2962842,2010085795,2020/01/20 17:26:00.268000000,2020/01/07 11:06:13.419000000,2020/02/04 14:16:58.000000000,20180076951.0,ALUNO DE GRADUAÇÃO
2962843,2016015449,2020/01/22 13:26:08.478000000,2020/01/07 11:12:01.069000000,2020/02/06 15:49:54.000000000,2014089620.0,ALUNO DE GRADUAÇÃO
2962844,L115611,2020/01/22 13:26:08.454000000,2020/01/07 11:12:01.098000000,2020/02/06 15:49:58.000000000,2014089620.0,ALUNO DE GRADUAÇÃO
2962845,2018002007,2020/01/22 12:33:22.147000000,2020/01/07 11:16:07.121000000,2020/02/13 12:15:50.000000000,2016076881.0,ALUNO DE GRADUAÇÃO
2962846,2010072054,2020/02/06 10:13:16.649000000,2020/01/07 11:21:57.440000000,2020/03/05 08:17:25.000000000,20191002660.0,ALUNO DE PÓS-GRADUAÇÃO
2962847,2013089487,2020/02/06 10:13:16.622000000,2020/01/07 11:21:57.469000000,2020/03/05 08:17:21.000000000,20191002660.0,ALUNO DE PÓS-GRADUAÇÃO
2962848,2010012537,2020/02/05 11:40:47.456000000,2020/01/07 11:25:23.133000000,2020/02/18 08:29:41.000000000,20181028903.0,ALUNO DE PÓS-GRADUAÇÃO
2962849,2012011324,2020/02/05 11:40:47.436000000,2020/01/07 11:25:23.169000000,2020/02/18 08:30:25.000000000,20181028903.0,ALUNO DE PÓS-GRADUAÇÃO
2962850,2019006435,2020/02/05 11:40:47.411000000,2020/01/07 11:25:23.203000000,2020/02/18 08:29:55.000000000,20181028903.0,ALUNO DE PÓS-GRADUAÇÃO
2962851,2013079053,,2020/01/07 11:27:01.789000000,2020/01/08 10:07:45.000000000,20180016336.0,ALUNO DE GRADUAÇÃO
2962852,2012008328,,2020/01/07 11:27:49.186000000,2020/01/07 11:27:56.000000000,198504172.0,DOCENTE
2962853,2013079057,,2020/01/07 11:28:18.097000000,2020/01/09 09:20:21.000000000,20170140914.0,ALUNO DE GRADUAÇÃO
2962854,2013079056,,2020/01/07 11:29:09.736000000,2020/01/17 09:37:32.000000000,20180018377.0,ALUNO DE GRADUAÇÃO
2962855,2013079055,,2020/01/07 11:29:54.957000000,2020/01/10 10:32:02.000000000,20170005132.0,ALUNO DE GRADUAÇÃO
